id,titulo,ano,genero,nota,votos,orcamento,receita,diretor,poster,sinopse,duracao,popularidade
10315,O Fantástico Sr. Raposo,2009-10-14,Aventura,7.824,6248,40000000,46471023,Wes Anderson,https://image.tmdb.org/t/p/w500/1Ey4LYUzTqzizPNjcBi20pU9joC.jpg,"O Sr. Raposo e a Sra. Raposa levam uma vida feliz com seu filho excêntrico Ash e Kristofferson, o sobrinho que está de visita. Isso até o Sr. Raposo voltar aos velhos hábitos e planejar o maior roubo de galinhas que o mundo animal já viu.",87,16.2769
4247,Todo Mundo em Pânico,2000-07-07,Comédia,6.427,8064,19000000,278023280,Keenen Ivory Wayans,https://image.tmdb.org/t/p/w500/daorfyZdHkI44vuf3DVDbmJkYQI.jpg,"Depois do assassinato de uma bela colega de classe, um grupo de adolescentes desorientados descobre que há um assassino entre eles. A heroína Cindy Campbell e a sua turma de amigos mauricinhos e patricinhas, tentam se proteger do perigo... Mas uma reporter irritante, Gail Hailstorm, simplesmente não os deixa em paz! Parece familiar? Talvez sim, mas essa história repleta de reviravoltas e surpresas horripilantes e humor ultrajante extrapola no gênero de horror e ação.",91,16.2567
74,Guerra dos Mundos,2005-06-28,Aventura,6.565,9411,132000000,603873119,Steven Spielberg,https://image.tmdb.org/t/p/w500/aU42RNFpLgXsg0Tsgo8g8RPji0N.jpg,"Ray Ferrier é um estivador divorciado, afastado de seus filhos, que vivem com a mãe. Quando sua ex-esposa deixa as crianças para ele cuidar durante alguns dias, o planeta é atacado por alienígenas que surgem do chão conduzindo tripods e destruindo tudo que encontram pelo caminho. Ray tenta proteger os seus filhos e fugir para Boston para se juntar a sua ex-esposa. Durante o trajeto, enfrenta várias adversidades e ataques.",117,16.2371
3933,A Noiva Cadáver,2005-09-12,Romance,7.6,10346,40000000,118133252,Mike Johnson,https://image.tmdb.org/t/p/w500/nT7W8LfhzVybfFsnQJ4qQfqn5KX.jpg,"As famílias de Victor e Victoria estão arranjando seu casamento. Nervoso com a cerimônia, Victor vai sozinho à floresta para ensaiar seus votos. No entanto, o que ele pensava ser um tronco de árvore na verdade é o braço esquelético de Emily, uma noiva que foi assassinada depois de fugir com seu amor. Convencida que Victor acabara de lhe pedir a mão em casamento, Emily o leva para o mundo dos mortos, mas ele precisa retornar rapidamente antes que Victoria se case com o malvado Lorde Barkis.",77,16.2057
10637,Duelo de Titãs,2000-09-29,Drama,7.66,3021,30000000,136700000,Boaz Yakin,https://image.tmdb.org/t/p/w500/kuKyp6Owly8yWXeqdi4H8NAXhU6.jpg,"Herman Boone (Denzel Washington) um técnico de futebol americano contratado para trabalhar no comando de um time universitário dividido pelo racismo, os Titans. Inicialmente, Boone sofre preconceitos raciais por parte dos demais técnicos e até mesmo de jogadores do seu time, mas aos poucos ele conquista o respeito de todos e torna-se um grande exemplo para o time e também para a pequena cidade em que vive.",113,16.2047
1091,O Enigma de Outro Mundo,1982-06-25,Terror,8.075,8156,15000000,19629760,John Carpenter,https://image.tmdb.org/t/p/w500/bazlgJAKWCBF7OllC3JtyJ2DV1n.jpg,"Na remota Antártida, um grupo de cientistas americanos é perturbado em sua base quando, de um helicóptero, alguém atira em um cão do acampamento. À medida que socorrem o cão baleado, o bicho começa a atacar os cientistas e os outros cachorros e logo eles descobrem que o animal pode assumir a forma de suas vítimas. Isto significa que membros da equipe podem ser mortos e a cópia assumir o lugar deles. Com isso, um piloto e um médico precisam capturar a fera antes que seja tarde demais.",109,16.18
396422,Annabelle 2: A Criação do Mal,2017-08-03,Terror,6.6,6059,15000000,306592201,David F. Sandberg,https://image.tmdb.org/t/p/w500/AtlcH0f8mEQGKVIBSgV4GgkTZMr.jpg,"Muitos anos após a morte de sua filha, um fabricante de bonecas e sua esposa recebem em sua casa uma freira e seis meninas vindas de um orfanato fechado. O que parecia ser a resposta para suas preces irá se tornar uma maldição conforme as convidadas se tornam alvo da criação possuída, Annabelle.",109,16.1795
870028,O Contador 2,2025-04-23,Mistério,7.074,1886,80000000,103223366,Gavin O'Connor,https://image.tmdb.org/t/p/w500/qVpB7Y2tX9pbMzQW016qSWQ7OD5.jpg,"Quando um conhecido é assassinado, deixando para trás uma mensagem enigmática, Christian Wolff se sente compelido a resolver o caso. Percebendo que medidas extremas são necessárias, Wolff recruta seu irmão distante e altamente letal, Brax, e os dois descobrem uma conspiração mortal, tornando-se alvos de uma rede de assassinos.",132,16.1695
1100782,Sorria 2,2024-10-16,Terror,6.58,2286,28000000,138128854,Parker Finn,https://image.tmdb.org/t/p/w500/ypHiYvSJmHIyRDRiosZuE595uir.jpg,"Prestes a embarcar em uma nova turnê mundial, a sensação pop global Skye Riley (Naomi Scott) começa a vivenciar acontecimentos cada vez mais aterrorizantes e inexplicáveis. Sobrecarregada pelos horrores crescentes e pelas pressões da fama, Skye é forçada a encarar o passado sombrio para retomar o controle de sua vida antes que ela saia do controle.",132,16.1642
474350,IT: Capítulo Dois,2019-09-04,Terror,6.832,9777,79000000,473123154,Andy Muschietti,https://image.tmdb.org/t/p/w500/qjKvLv6Z2D9QWEOdnsrffguazHk.jpg,"Vinte e sete anos após o Clube dos Otários derrotar Pennywise, It está de volta. Agora adultos Os Otários seguiram com suas vidas, mas com os recentes desaparecimentos em Derry, Mike resolve reunir o grupo novamente. Perturbados pelo passado, eles precisam vencer seus medos para destruir Pennywise, que está ainda mais perigoso, de uma vez por todas.",170,16.1469
49519,Os Croods,2013-03-15,Animação,6.945,7655,135000000,587204668,Chris Sanders,https://image.tmdb.org/t/p/w500/7k9w3RgKYoJ9MCwdBY0ZBxC323L.jpg,"Um terremoto destrói a caverna de uma família pré-histórica, que vive novas experiências em terras desconhecidas em sua busca por um novo lar.",98,16.1348
337404,Cruella,2021-05-26,Comédia,7.968,10232,200000000,233503234,Craig Gillespie,https://image.tmdb.org/t/p/w500/ljPHd7WiPVKmuXi1hgQUpZQslbC.jpg,"Na Londres dos anos 70 em meio à revolução do punk rock, Estella, uma garota inteligente e criativa determinada a fazer um nome para si através de seus designs. Ela faz amizade com uma dupla de jovens ladrões e, juntos, constroem uma vida para si nas ruas de Londres. Um dia, o talento de Estella para a moda chama a atenção da Baronesa Von Hellman, uma lenda fashion que é devastadoramente chique e assustadora. Mas o relacionamento delas desencadeia um curso de eventos e revelações que farão com que Estella abrace seu lado rebelde e se torne a Cruella má, elegante e voltada para a vingança.",134,16.122
2251,Infidelidade,2002-05-10,Thriller,6.715,1776,50000000,119137784,Adrian Lyne,https://image.tmdb.org/t/p/w500/ina8zdMp5CHRd59cupyRbMFCTAz.jpg,"Num subúrbio de Nova York, Connie Sumner (Diane Lane) leva uma vida feliz e segura ao lado de Edward (Richard Gere), com quem está casada há 11 anos, e seu filho Charlie (Erik Per Sullivan). Aparentemente nada poderia se interpor na felicidade do casal, mas o amor é posto à prova quando Connie esbarra com Paul Martel (Olivier Martinez), um belo e sensual francês. Os dois se tornam amantes e são dominados por uma paixão que não para de crescer, enquanto o comportamento da mulher começa a gerar suspeitas em Edward.",124,16.0956
749170,Chefes de Estado,2025-06-24,Ação,6.802,1115,158400000,0,Илья Найшуллер,https://image.tmdb.org/t/p/w500/lDQrp43HhUKwxYNaMNLm0jYyPSf.jpg,"O primeiro-ministro do Reino Unido e o presidente dos EUA têm uma rivalidade pública que ameaça a aliança de seus países. Quando se tornam o alvo de um inimigo poderoso, eles precisam confiar um no outro e embarcar numa fuga internacional. Com a ajuda de Noel, uma brilhante agente do MI6, eles devem deter uma conspiração que ameaça o mundo livre.",117,16.0951
37799,A Rede Social,2010-10-01,Drama,7.376,13390,40000000,224920315,David Fincher,https://image.tmdb.org/t/p/w500/3FULGtzNuDSYkc4Ndopn21UC3M9.jpg,"Em uma noite de outono, Mark Zuckerberg, um brilhante estudante de Harvard, começa a trabalhar em um novo conceito que acaba se transformando em uma rede social global conhecida como Facebook. Seis anos e 500 milhões de amigos mais tarde, Zuckerberg se torna o mais jovem bilionário da história com o sucesso de sua rede social. No entanto, a sua ascensão sem precedentes traz complicações legais e pessoais.",121,16.0724
593643,O Menu,2022-11-17,Comédia,7.177,6509,35000000,79628200,Mark Mylod,https://image.tmdb.org/t/p/w500/rxNelQvAjOmNGUUHRujmsHiPEIh.jpg,"Um casal viaja para uma ilha costeira para comer em um restaurante exclusivo onde o chef preparou um cardápio farto, com algumas surpresas chocantes.",107,16.0304
1579,Apocalypto,2006-12-07,Ação,7.658,6580,40000000,120654337,Mel Gibson,https://image.tmdb.org/t/p/w500/zkt0AvCCbx3rOUkqqYrCZH4jeQo.jpg,"Jaguar Paw levava uma vida tranquila, que foi interrompida devido à uma invasão. Os governantes de um império maia em declínio acreditavam que a chave para a prosperidade seria construir mais templos e realizar mais sacrifícios humanos. Jaguar é capturado para ser um destes sacrifícios, mas consegue escapar por acaso. Agora, guiado apenas pelo amor que sente por sua esposa e pela filha, ele realiza uma corrida desesperada para chegar em casa e salvar sua família.",138,15.9987
598,Cidade de Deus,2002-08-30,Drama,8.427,8356,3300000,30641770,Fernando Meirelles,https://image.tmdb.org/t/p/w500/gfnXixcGC060QcG6JPxN6AMdVsq.jpg,"Buscapé é um jovem morador da Cidade de Deus que cresce em meio à violência. Com medo de se tornar um bandido, enxerga na fotografia uma oportunidade de ter uma vida digna.",130,15.9966
1893,Star Wars: Episódio I - A Ameaça Fantasma,1999-05-19,Aventura,6.583,16096,115000000,1046515409,George Lucas,https://image.tmdb.org/t/p/w500/gNk8UNAumXlfCdtaxDqsQe7ZGlt.jpg,"Enquanto resgatam a Rainha Amidala, governante de um planeta pacífico invadido por forças ameaçadoras, os Cavaleiros Jedi Obi-Wan Kenobi e Qui-Gon Jinn descobrem Anakin Skywalker, uma criança prodígio de 9 anos excepcionalmente poderosa na Força.",136,15.9855
615457,Anônimo,2021-03-18,Ação,7.867,8590,16000000,57512470,Илья Найшуллер,https://image.tmdb.org/t/p/w500/qvW0h99en3sE8p1KQYZfO34VhZh.jpg,"Quando dois ladrões invadem sua casa no subúrbio uma noite, Hutch se recusa a defender a si mesmo ou a sua família, na esperança de evitar violência grave. Seu filho adolescente, Blake, está desapontado com ele e sua esposa, Becca, parece se afastar ainda mais.  Em consequência, o incidente acerta a raiva latente de Hutch, desencadeando instintos adormecidos e impulsionando-o em um caminho brutal que revelará segredos obscuros e habilidades letais para salvar sua família.",92,15.9759
76492,Hotel Transilvânia,2012-09-20,Animação,6.968,9304,85000000,358375603,Genndy Tartakovsky,https://image.tmdb.org/t/p/w500/i9kAWShk7qrqril2dLboP0hi8I2.jpg,"O Hotel Transilvânia é um resort cinco estrelas que serve de refúgio para que os monstros possam descansar do árduo trabalho de perseguir e assustar os humanos. O local é comandado pelo Conde Drácula, que resolve convidar os amigos para comemorar o 118º aniversário de sua filha, Mavis. O que ele não esperava era que Jonathan, um humano sem noção, fosse aparecer no local justo quando o hotel está repleto de convidados e, ainda por cima, se apaixonasse por Mavis.",91,15.9748
140300,Kung Fu Panda 3,2016-01-23,Animação,6.939,6722,145000000,521170825,Jennifer Yuh Nelson,https://image.tmdb.org/t/p/w500/ztaU1LyB4IpBSvdZ0p1RntQkfhQ.jpg,"Em uma visita a uma vila secreta com o pai, Po forma um exército de pandas para combater um espírito maligno que ameaça a China.",95,15.9674
45269,O Discurso do Rei,2010-11-26,Drama,7.733,9446,15000000,414211549,Tom Hooper,https://image.tmdb.org/t/p/w500/bRjhSFgc2sDYSf6WWlk9zujIPfk.jpg,"O Príncipe Albert da Inglaterra deve ascender ao trono como Rei George VI, mas ele tem um problema de fala. Sabendo que o país precisa que seu marido seja capaz de se comunicar perfeitamente, Elizabeth contrata Lionel Logue, um ator australiano e fonoaudiólogo, para ajudar o Príncipe a superar a gagueira. Uma extraordinária amizade desenvolve-se entre os dois homens, e Logue usa meios não convencionais para ensinar o monarca a falar com segurança.",118,15.9499
516729,Paddington: Uma Aventura na Floresta,2024-11-08,Aventura,6.809,737,90000000,211000000,Dougal Wilson,https://image.tmdb.org/t/p/w500/CGbayx5xToznAJhHJ3TTEHd4Sb.jpg,"Paddington viaja para o Peru para visitar sua amada tia Lucy. Com a família Brown a tiracolo, uma aventura emocionante acontece quando um mistério os mergulha em uma jornada inesperada pela floresta amazônica e até os picos das montanhas do Peru.",106,15.9297
423,O Pianista,2002-09-17,Drama,8.37,10348,35000000,120098945,Roman Polanski,https://image.tmdb.org/t/p/w500/g0s9Yb5tfka73UKxFAPxO9lPHBW.jpg,"Um pianista judeu polonês vê Varsóvia mudar gradualmente à medida que a Segunda Guerra Mundial começa. Szpilman é forçado a ir para o Gueto de Varsóvia, mas depois é separado de sua família durante a Operação Reinhard. A partir deste momento até que os prisioneiros dos campos de concentração sejam liberados, Szpilman se esconde em vários locais entre as ruínas de Varsóvia.",150,15.9293
1114513,Não Fale o Mal,2024-09-11,Terror,7.101,2270,15000000,77239314,James Watkins,https://image.tmdb.org/t/p/w500/tjj473rnrNzPwWgLFNF0gsPXmU.jpg,"Quando uma família americana é convidada a passar o fim de semana na idílica casa de campo de uma charmosa família britânica, com quem fizeram amizade nas férias, o que começa como um feriado dos sonhos logo se transforma em um assustador e paralisante pesadelo psicológico.",110,15.903
1572,Duro de Matar 3: A Vingança,1995-05-19,Ação,7.283,6778,90000000,366101666,John McTiernan,https://image.tmdb.org/t/p/w500/57Qa54Y9P4Vjr7kzcniQnzLqped.jpg,John McClane está separado da mulher e afastado da polícia. Mas um terrorista alemão começa a colocar bombas em lugares movimentados de Nova York e dá ao policial uma série de enigmas. Ele conta com a ajuda de Zeus para desvendar toda a trama e salvar muitas vidas.,128,15.9007
505026,Morte no Nilo,2022-02-09,Mistério,6.407,4314,90000000,137307235,Kenneth Branagh,https://image.tmdb.org/t/p/w500/dRMuS6S0NSqvkDxBbNqCjon95iY.jpg,"Durante suas férias no Egito, Hercule Poirot precisa investigar o misterioso assassinato de uma jovem herdeira a bordo de uma embarcação no rio Nilo.",120,15.8886
1593,Uma Noite no Museu,2006-12-20,Fantasia,6.601,11126,110000000,574480841,Shawn Levy,https://image.tmdb.org/t/p/w500/Pca1hVNgPAUcp6zVHldlboh80R.jpg,"Quando Larry Daley é contratado como guarda noturno no museu, ele logo descobre que todos os seres do museu ganham vida após o pôr-do-sol. Logo de cara, Larry se vê frente a frente com um brincalhão esqueleto de T. Rex, mas também é cercado por exércitos de minúsculos soldados romanos e por caubóis armados. Para completar, há um macaquinho endiabrado que o deixa maluco! Mas talvez ele consiga descobrir um modo de controlar o caos e tornar-se um herói aos olhos de seu filho.",108,15.8855
311324,A Grande Muralha,2016-12-16,Ação,6.032,5639,150000000,331957105,Yimou Zhang,https://image.tmdb.org/t/p/w500/nCIZ40JJzaXeitNXSnlKGpc9cmT.jpg,"No século XV, William e Tovar são dois mercenários em busca de “pó negro” (pólvora). Depois de escaparem do ataque de uma criatura misteriosa, eles se encontram, acidentalmente, aos pés da Grande Muralha. Lá, eles acabam aprisionados pelos guerreiros chineses, que estão na iminência de sofrerem um ataque. Reza a lenda que, a cada 60 anos, uma horda de monstros tenta transpassar a barreira, para se alimentar dos humanos que vivem do outro lado.",104,15.8816
1397485,Girls Like Girls,2026-06-18,Romance,6.935,31,0,1913765,Hayley Kiyoko,https://image.tmdb.org/t/p/w500/gbP30EOIwUW0HZY9BwQMTRrk8uX.jpg,"Coley, 17, da zona rural de Oregon, navega pela intimidade após a morte de sua mãe. Conhecer Sonya desperta novos sentimentos, mas a dúvida atrapalha a conexão deles. Sonya, não familiarizada com namoros com garotas, está incerta. Eles aprendem a abraçar as emoções.",95,15.8591
500,Cães de Aluguel,1992-09-02,Crime,8.111,15707,1200000,2859750,Quentin Tarantino,https://image.tmdb.org/t/p/w500/84dzLDiFiACIqKtqQwzmB6GL7uC.jpg,"Seis homens, completamente estranhos uns aos outros, realizam um roubo de diamantes que dá errado e vira uma emboscada sangrenta. Quando os bandidos restantes se reúnem no ponto de encontro combinado, começam a suspeitar que um deles é um policial disfarçado. Mas qual deles?",99,15.8576
